X_deg,Y_deg,tech_vanilla,tech_extended,tech_changed,lcoe_vanilla,lcoe_extended,lcoe_delta,investment_vanilla,investment_extended,investment_delta,new_connections_vanilla,new_connections_extended,admin1_name,admin2_name
1.845951,6.834063,Grid,Grid,False,0.3227270254826033,0.3027298063849612,-0.01999721909764207,52853.770441483546,414259.6479416827,361405.8775001992,6.561888260362764,271.8217996631292,Kouffo,Dogbo
2.671945,6.834073,Grid,Grid,False,0.3302377516100684,0.3325121784182403,0.0022744268081719143,23297.670773891543,19652.70260103994,-3644.9681728516043,2.463295593006848,2.5687994668967638,Plateau,Sakété
1.857064,6.834082,Grid,Grid,False,0.3248862032268566,0.2481396554541028,-0.07674654777275378,39267.455417489364,272883.834976142,233616.3795586526,4.698891593382768,193.91109275331507,Kouffo,Dogbo
1.770355,6.834231,Grid,Grid,False,0.3193897060949587,0.3200378978915122,0.00064819179655351,97352.09447055958,85135.4249859274,-12216.669484632177,12.689077298430108,14.271108149426368,Kouffo,Djakotomey
2.008914,6.834457,Grid,SA_PV,True,0.3383862433190986,1.2362897465034106,0.897903503184312,13755.436001285952,3254.0897178285254,-10501.346283457427,1.2212978150201792,1.103632363555647,Kouffo,Lalo
2.55464,6.834464,Grid,MG_PV,True,0.3257666997652172,0.8032578701080201,0.47749117034280286,35971.18959384469,20480.873192331514,-15490.316401513177,4.160692556255242,7.268751084107919,Ouémé,Bonou
1.690103,6.834547,Grid,Grid,False,0.3243605842165554,0.3270282227918134,0.0026676385752580356,41763.98576319067,30695.713126406772,-11068.272636783899,5.071490926778722,4.604810896214929,Kouffo,Djakotomey
1.782176,6.834598,Grid,Grid,False,0.3352725515151969,0.3388170591595399,0.003544507644342998,16111.29043511419,13414.404076644994,-2696.8863584691953,1.5524972224832965,1.5412796801380608,Kouffo,Dogbo
1.928131,6.834746,Grid,SA_PV,True,0.3410661368312276,1.230597477166992,0.8895313403357645,12173.343782576452,7957.951187352017,-4215.392595224435,1.014298185355749,0.9133509215632928,Kouffo,Lalo
2.7118,6.834934,Grid,MG_PV,True,0.343883193015099,0.4035004119734247,0.05961721895832567,11036.166903835061,31041.826611378667,20005.659707543608,0.8486984816241971,39.8210279761272,Plateau,Sakété
2.026923,6.834973,Grid,Grid,False,0.3195325955647813,0.3212360934008943,0.0017034978361130104,95456.51463465561,68515.62824689936,-26940.886387756254,12.275078039101231,11.169520644951149,Kouffo,Lalo
1.889511,6.835358,Grid,Grid,False,0.3312013776378076,0.3352970430020856,0.004095665364278023,21227.289480186733,16185.405658471997,-5041.883821714737,2.2355960003759208,2.01698328511894,Kouffo,Lalo
2.165379,6.835731,Grid,Grid,False,0.3246451433366678,0.2149421278822663,-0.10970301545440148,40754.210002299835,541709.0698758528,500954.8598735529,4.864491297114341,406.8670249734736,Atlantique,Toffo
1.797392,6.835861,Grid,Grid,False,0.3233983589452544,0.2495489019418,-0.07384945700345444,47826.411499151196,422748.38119380944,374921.96969465824,5.878789482470097,300.3890588633943,Kouffo,Dogbo
1.724131,6.835902,Grid,Grid,False,0.3324939318272389,0.3368226946552198,0.004328762827980892,1660824.2234889313,1167805.0924298351,-493019.1310590962,3829.817180224279,2685.322364824925,Kouffo,Djakotomey
2.098757,6.835931,Grid,Grid,False,0.3298427561835164,0.253119533067119,-0.0767232231163974,23799.429019834366,303817.34465676814,280017.91563693376,2.566795407839038,214.6872812625988,Atlantique,Toffo
2.602421,6.835933,Grid,Grid,False,0.3312013776378076,0.3335444965308806,0.002343118893072982,21551.683553001913,18298.370221462468,-3253.3133315394443,2.2355960003759208,2.340461736505929,Plateau,Sakété
1.821126,6.836128,Grid,Grid,False,0.323578984784385,0.2766040070755001,-0.046974977708884924,46605.54487131754,427882.00730574975,381276.46243443224,5.713189778738524,291.7323136511927,Kouffo,Dogbo
1.815349,6.836216,Grid,Grid,False,0.3204021101144548,0.2273818629884808,-0.09302024712597401,78854.31730293595,705721.54332048,626867.226017544,10.142981853557444,519.4047127320939,Kouffo,Dogbo
1.938362,6.836276,Grid,Grid,False,0.3361299001607851,0.3411519194153228,0.005022019254537713,15431.698102523558,12164.321304996976,-3267.376797526582,1.4489974076510777,1.3129419497472412,Kouffo,Lalo
1.73146,6.836291,Grid,Grid,False,0.3393383834446377,0.3424768008765355,0.0031384174318977998,877323.2165322825,615753.9881607709,-261569.22837151168,2004.1731667904191,1404.989747940314,Kouffo,Djakotomey
2.632686,6.836325,Grid,Grid,False,0.3312013776378076,0.3355310343120019,0.004329656674194271,21567.740611302244,16198.080902714686,-5369.659708587558,2.2355960003759208,1.9789269967204743,Plateau,Sakété
1.653406,6.836536,Grid,Grid,False,0.3385808942800227,0.1819358304257685,-0.1566450638542542,2568316.625756755,5185773.393046113,2617456.7672893577,5873.120024462711,4118.879371965504,Kouffo,Djakotomey
2.147098,6.83661,Grid,Grid,False,0.3277285893681105,0.2321757629342034,-0.09555282643390711,28839.036020864358,372183.20319953316,343344.1671786688,3.249894185731705,271.8217996631292,Atlantique,Toffo
1.700812,6.836636,Grid,Grid,False,0.3392805931236735,0.3506622165832412,0.011381623459567725,1352016.9727901304,959856.496942349,-392160.4758477814,3088.7989135525318,2165.917652092832,Kouffo,Djakotomey
