Country,X_deg,Y_deg,Pop,ElecPop,GridCellArea,NightLights,IsUrban,GHI,WindVel,TravelHours,Elevation,Slope,LandCover,SubstationDist,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,GridDistCurrent,GridDistPlan,TransformerDist,RoadDist,HydropowerDist,Hydropower,HydropowerFID,NumPeoplePerHH,PerCapitaDemand,AgriDemand,HealthDemand,EducationDemand,CommercialDemand,ElectrificationOrder,Conflict,mean_rwi,productive_multiplier_osm,n_health_combined,n_education_combined,anchor_load_kwh_yr,growth_factor,pop_2030_worldpop,admin1_name,admin2_name
,1.478268,9.644446,46,0,0.001,0,0,1996.5,3.0,0.255,200.0,0.5,5,16.88,5.641,17.062,16.88,17.062,5.641,17.062,16.88,1.029,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.555,0.2,0,0,0.0,1.5217,70,Donga,Ouaké
,2.742724,7.161498,98,41,0.001,50,0,1715.2,3.0,0.244,200.0,0.5,5,12.967,8.778,47.844,12.967,47.844,8.778,47.844,12.967,9.771,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,0.24,0.2,0,0,0.0,0.9,87,Plateau,Pobè
,2.14369,8.284754,268,0,0.001,0,0,1819.7,3.0,0.766,200.0,0.5,5,38.056,35.147,122.113,38.056,122.113,35.147,122.113,38.056,0.912,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.449,0.2,0,0,0.0,1.0916,123,Collines,Glazoué
,1.775156,6.854189,232,0,0.001,0,0,1760.5,3.0,0.143,200.0,0.5,5,14.196,16.5,3.046,14.196,3.046,14.196,3.046,14.196,4.279,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.356,0.2,0,0,0.0,0.9907,106,Kouffo,Djakotomey
,2.664785,10.368957,34,0,0.001,0,0,2022.8,3.0,0.188,200.0,0.5,5,18.123,18.137,7.667,18.123,7.667,18.123,7.667,18.123,6.246,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.891,0.2,0,0,0.0,1.3884,28,Borgou,Bembèrèkè
,1.532168,10.308969,5093,2139,0.001,50,2,2036.6,3.0,0.395,200.0,0.5,5,16.562,17.244,15.896,16.562,15.896,16.562,15.896,16.562,0.0,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.07,0.2,0,2,0.0,1.1044,4054,Atakora,Natitingou
,1.318459,10.329728,57,0,0.001,0,0,2011.8,3.0,0.181,200.0,0.5,5,14.274,14.395,4.612,14.274,4.612,14.274,4.612,14.274,4.091,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.49,0.2,0,0,0.0,1.1044,43,Atakora,Natitingou
,1.344346,10.266738,124,0,0.001,0,0,1998.3,3.0,0.142,200.0,0.5,5,7.236,7.418,4.237,7.236,4.237,7.236,4.237,7.236,2.534,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.697,0.2,0,0,0.0,1.1044,61,Atakora,Natitingou
,2.825856,10.596766,36,0,0.001,0,0,2033.0,3.0,0.321,200.0,0.5,5,24.865,47.039,7.3,24.865,7.3,24.865,7.3,24.865,8.267,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.514,0.2,0,0,0.0,0.9444,34,Alibori,Gogounou
,2.401926,6.601459,577,0,0.001,0,0,1715.2,3.0,0.164,200.0,0.5,5,24.998,4.064,9.474,24.998,9.474,4.064,9.474,24.998,4.168,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.465,0.2,0,0,0.0,2.0,189,Atlantique,Abomey-Calavi
,3.039357,9.986634,54,0,0.001,0,0,1986.2,3.0,0.342,200.0,0.5,5,19.265,33.274,43.544,19.265,43.544,19.265,43.544,19.265,7.4,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.663,0.2,0,0,1460.0,1.3884,32,Borgou,Nikki
,1.689617,9.460336,28,0,0.001,0,0,1973.1,3.0,0.697,200.0,0.5,5,23.076,17.588,0.087,23.076,0.087,17.588,0.087,23.076,5.675,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.378,0.2,0,0,0.0,1.1729,18,Donga,Djougou Rural
,1.795259,6.411602,54,0,0.001,0,0,1758.3,3.0,0.048,200.0,0.5,5,9.442,18.88,18.949,9.442,18.949,9.442,18.949,9.442,1.611,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,0.378,0.2,0,0,0.0,1.0,54,Mono,Grand-Popo
,3.117798,9.519201,36,0,0.001,0,0,1923.4,3.0,0.312,200.0,0.5,5,32.645,51.47,5.746,32.645,5.746,32.645,5.746,32.645,17.496,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.549,0.2,0,0,0.0,1.0833,39,Borgou,Pèrèrè
,3.437873,9.985611,175,0,0.001,0,0,1987.3,3.0,0.086,200.0,0.5,5,26.094,76.932,65.692,26.094,65.692,26.094,65.692,26.094,16.237,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.644,0.2,0,0,0.0,1.3884,75,Borgou,Nikki
,1.787037,7.011588,126,0,0.001,0,0,1779.1,3.0,0.174,200.0,0.5,5,4.039,21.612,0.69,4.039,0.69,4.039,0.69,4.039,2.861,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,0.222,0.2,0,0,0.0,0.9907,96,Kouffo,Klouékanmè
,1.096136,10.41666,235,0,0.001,0,0,1998.3,3.0,0.308,200.0,0.5,5,38.886,39.236,23.936,38.886,23.936,38.886,23.936,38.886,3.899,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.473,0.2,0,0,0.0,1.1044,130,Atakora,Boukoumbé
,1.957148,6.538812,77,0,0.001,0,0,1737.5,3.0,0.053,200.0,0.5,5,15.386,12.904,12.864,15.386,12.864,12.904,12.864,15.386,1.175,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.33,0.2,0,0,0.0,1.2246,39,Mono,Bopa
,2.55905,7.122522,59,0,0.001,0,0,1721.4,3.0,0.158,200.0,0.5,5,9.501,2.259,43.506,9.501,43.506,2.259,43.506,9.501,4.477,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.104,0.2,0,0,0.0,1.1017,65,Plateau,Adja-Ouèrè
,2.63733,8.315827,49,0,0.001,0,0,1775.5,3.0,0.237,200.0,0.5,5,29.242,1.511,112.773,29.242,112.773,1.511,112.773,29.242,1.104,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.299,0.2,0,6,0.0,0.9,43,Collines,Savè
,1.709673,6.877729,289,0,0.001,0,0,1771.5,3.0,0.069,200.0,0.5,5,7.706,9.906,2.192,7.706,2.192,7.706,2.192,7.706,2.575,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.031,0.2,0,0,0.0,0.9907,163,Kouffo,Djakotomey
,1.071,10.576697,46,0,0.001,0,0,2011.1,3.0,0.218,200.0,0.5,5,52.749,52.79,19.492,52.749,19.492,52.749,19.492,52.749,7.179,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.57,0.2,0,0,0.0,1.1044,25,Atakora,Matéri
,3.154687,10.427302,296,0,0.001,0,0,2013.3,3.0,0.189,200.0,0.5,5,28.744,59.562,44.796,28.744,44.796,28.744,44.796,28.744,6.26,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.319,0.2,0,0,0.0,1.3884,105,Borgou,Kalalé
,2.679488,11.440987,67,0,0.001,0,0,2073.9,3.0,0.41,200.0,0.5,5,32.183,136.678,23.715,32.183,23.715,32.183,23.715,32.183,16.148,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.247,0.2,0,0,0.0,1.053,49,Alibori,Banikoara
,1.734136,7.539641,242,0,0.001,0,0,1825.2,3.0,0.771,200.0,0.5,5,53.541,34.08,51.236,53.541,51.236,34.08,51.236,53.541,1.194,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.5,0.2,0,0,0.0,1.3158,92,Zou,Djidja
,1.735442,6.857303,1786,0,0.001,0,0,1767.4,3.0,0.117,200.0,0.5,5,10.597,12.261,0.849,10.597,0.849,10.597,0.849,10.597,4.978,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.177,0.2,0,0,0.0,0.9907,818,Kouffo,Djakotomey
,2.61857,7.310158,276,0,0.001,0,0,1724.0,3.0,0.138,200.0,0.5,5,23.383,1.989,63.214,23.383,63.214,1.989,63.214,23.383,0.015,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.69,0.2,0,1,0.0,1.1389,170,Plateau,Kétou
,1.871724,7.378424,222,0,0.001,0,0,1794.5,3.0,0.193,200.0,0.5,5,29.999,17.696,27.693,29.999,27.693,17.696,27.693,29.999,2.206,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.601,0.2,0,0,0.0,1.3158,67,Zou,Djidja
,1.278868,10.570151,209,0,0.001,0,0,2041.0,3.0,0.161,200.0,0.5,5,40.075,40.203,0.0,40.075,0.0,40.075,0.0,40.075,3.542,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.159,0.2,0,0,0.0,1.1044,94,Atakora,Tanguiéta
,1.833903,7.051637,281,0,0.001,0,0,1772.2,3.0,0.195,200.0,0.5,5,3.555,18.663,1.733,3.555,1.733,3.555,1.733,3.555,1.415,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.49,0.2,0,0,0.0,0.9907,120,Kouffo,Klouékanmè
,3.529913,10.156416,36,0,0.001,0,0,1992.1,3.0,0.519,200.0,0.5,5,21.876,89.316,87.308,21.876,87.308,21.876,87.308,21.876,20.132,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.708,0.2,0,0,0.0,1.3884,6,Borgou,Kalalé
,1.094386,10.497845,59,0,0.001,0,0,2002.7,3.0,0.234,200.0,0.5,5,44.771,44.836,21.537,44.771,21.537,44.771,21.537,44.771,0.977,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.307,0.2,0,0,0.0,0.9661,57,Atakora,Tanguiéta
,2.512625,11.346114,72,0,0.001,0,0,2077.2,3.0,0.084,200.0,0.5,5,11.119,127.168,7.736,11.119,7.736,11.119,7.736,11.119,1.838,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.103,0.2,0,0,0.0,1.053,57,Alibori,Banikoara
,2.79885,10.917485,345,0,0.001,0,0,2058.2,3.0,0.179,200.0,0.5,5,10.842,80.262,7.298,10.842,7.298,10.842,7.298,10.842,5.933,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,0.086,0.2,0,1,0.0,1.053,206,Alibori,Gogounou
,2.478204,7.357408,108,0,0.001,0,0,1747.7,3.0,0.337,200.0,0.5,5,33.799,15.128,52.397,33.799,52.397,15.128,52.397,33.799,11.847,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.219,0.2,0,0,0.0,1.1389,55,Plateau,Kétou
,2.036715,6.720752,82,0,0.001,0,0,1718.5,3.0,0.349,200.0,0.5,5,6.212,3.033,2.836,6.212,2.836,3.033,2.836,6.212,1.979,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.623,0.2,0,0,0.0,2.0,60,Atlantique,Allada
,2.414038,11.506061,36,0,0.001,0,0,2080.5,3.0,0.332,200.0,0.5,5,23.832,146.31,23.52,23.832,23.52,23.832,23.52,23.832,11.503,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.286,0.2,0,0,0.0,1.053,27,Alibori,Banikoara
,1.881627,6.59016,103,0,0.001,0,0,1724.0,3.0,0.048,200.0,0.5,5,7.486,3.452,3.41,7.486,3.41,3.452,3.41,7.486,1.808,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.02,0.2,0,0,0.0,1.2246,67,Mono,Houéyogbé
,1.765984,9.838351,229,0,0.001,0,0,1998.3,3.0,0.145,200.0,0.5,5,22.152,20.396,42.73,22.152,42.73,20.396,42.73,22.152,1.505,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.56,0.2,0,0,0.0,1.1729,112,Donga,Djougou Rural
,1.694226,10.372586,39,0,0.001,0,0,2029.0,3.0,0.111,200.0,0.5,5,36.111,36.19,35.529,36.111,35.529,36.111,35.529,36.111,0.142,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.475,0.2,0,0,0.0,0.9231,36,Atakora,Kouandé
,2.637526,8.080261,39,0,0.001,0,0,1758.7,3.0,0.441,200.0,0.5,5,49.956,11.092,119.604,49.956,119.604,11.092,119.604,49.956,4.343,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.519,0.2,0,0,0.0,1.0916,3,Collines,Savè
,1.7434,9.399853,39,0,0.001,0,0,1962.5,3.0,0.887,200.0,0.5,5,31.208,19.544,5.53,31.208,5.53,19.544,5.53,31.208,13.331,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.606,0.2,0,0,0.0,1.1729,16,Donga,Bassila
,1.719022,9.759631,103,0,0.001,0,0,1993.2,3.0,0.196,200.0,0.5,5,11.992,12.336,33.317,11.992,33.317,11.992,33.317,11.992,2.978,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.505,0.2,0,0,0.0,1.1729,45,Donga,Djougou Urbain
,1.74601,9.994717,219,0,0.001,0,0,2008.9,3.0,0.297,200.0,0.5,5,36.29,25.206,45.651,36.29,45.651,25.206,45.651,36.29,10.194,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.531,0.2,0,0,0.0,1.1729,54,Donga,Copargo
,2.062056,10.047406,575,0,0.001,0,0,2001.9,3.0,0.529,200.0,0.5,5,46.573,57.563,67.251,46.573,67.251,46.573,67.251,46.573,15.681,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.575,0.2,0,0,0.0,1.1044,397,Atakora,Péhunco
,2.098973,7.102585,570,239,0.001,50,0,1760.1,3.0,0.09,200.0,0.5,5,7.993,9.818,10.275,7.993,10.275,7.993,10.275,7.993,0.0,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,0.145,0.5498,0,1,0.0,1.5088,860,Zou,Zogbodomey
,1.718086,7.67332,113,0,0.001,0,0,1831.7,3.0,1.006,200.0,0.5,5,52.238,43.057,64.275,52.238,64.275,43.057,64.275,52.238,5.913,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,0.197,0.2,0,0,0.0,1.0916,49,Collines,Savalou
,2.961527,9.237288,64,0,0.001,0,0,1874.8,3.0,0.287,200.0,0.5,5,41.637,41.992,20.015,41.637,20.015,41.637,20.015,41.637,33.234,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.408,0.2,0,0,0.0,1.3884,34,Borgou,Tchaourou
,2.653494,11.514229,64,0,0.001,0,0,2080.5,3.0,0.342,200.0,0.5,5,34.883,144.758,30.413,34.883,30.413,34.883,30.413,34.883,13.473,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.723,0.2,0,0,0.0,1.2031,77,Alibori,Karimama
,2.643564,7.68728,224,0,0.001,0,0,1743.3,3.0,0.684,200.0,0.5,5,52.632,1.132,87.133,52.632,87.133,1.132,87.133,52.632,0.0,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.827,0.2,0,0,0.0,1.1389,98,Plateau,Kétou
,1.988111,6.909959,64,0,0.001,0,0,1745.5,3.0,0.273,200.0,0.5,5,25.447,22.716,18.976,25.447,18.976,22.716,18.976,25.447,3.497,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.58,0.2,0,0,0.0,0.9,55,Kouffo,Lalo
,1.661809,7.702091,1052,0,0.001,0,0,1846.3,3.0,1.071,200.0,0.5,5,57.493,50.012,70.364,57.493,70.364,50.012,70.364,57.493,0.0,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.631,0.2,0,0,0.0,1.0916,220,Collines,Savalou
,3.330178,10.032014,222,0,0.001,0,0,1992.4,3.0,0.122,200.0,0.5,5,17.55,65.436,65.469,17.55,65.469,17.55,65.469,17.55,9.089,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.467,0.2,0,0,0.0,1.3884,94,Borgou,Nikki
,1.077495,10.826215,838,0,0.001,0,0,2032.6,3.0,0.131,200.0,0.5,5,74.64,75.069,2.766,74.64,2.766,74.64,2.766,74.64,3.287,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.334,0.2,0,0,0.0,1.1044,433,Atakora,Matéri
,2.614514,7.03646,49,0,0.001,0,0,1713.4,3.0,0.09,200.0,0.5,5,7.541,4.323,33.063,7.541,33.063,4.323,33.063,7.541,3.322,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.532,0.2,0,0,0.0,1.1389,27,Plateau,Adja-Ouèrè
,2.596518,7.1616,82,0,0.001,0,0,1720.0,3.0,0.15,200.0,0.5,5,8.47,0.098,47.097,8.47,47.097,0.098,47.097,8.47,5.92,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,0.066,0.2,0,0,0.0,0.9512,78,Plateau,Adja-Ouèrè
,2.504295,9.601639,26,0,0.001,0,0,1930.7,3.0,0.44,200.0,0.5,5,30.096,14.526,28.189,30.096,28.189,14.526,28.189,30.096,13.878,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.455,0.2,0,0,0.0,1.3884,16,Borgou,N'Dali
,1.826271,6.665496,52,0,0.001,0,0,1725.4,3.0,0.161,200.0,0.5,5,11.247,6.883,6.784,11.247,6.784,6.883,6.784,11.247,1.894,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.479,0.2,0,0,0.0,1.2246,19,Mono,Lokossa
,2.047458,6.316741,232,0,0.001,0,0,1866.1,3.0,0.166,200.0,0.5,5,20.13,28.851,34.125,20.13,34.125,20.13,34.125,20.13,5.039,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,0.277,0.2,0,0,0.0,2.0,151,Atlantique,Ouidah
,1.284535,10.545862,562,0,0.001,0,0,2043.9,3.0,0.229,200.0,0.5,5,37.32,37.462,0.032,37.32,0.032,37.32,0.032,37.32,3.895,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.539,0.2,0,0,0.0,1.1044,271,Atakora,Tanguiéta
,3.367821,10.29639,70,0,0.001,0,0,2015.1,3.0,0.035,200.0,0.5,5,1.728,77.897,69.358,1.728,69.358,1.728,69.358,1.728,0.012,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.335,0.2,0,0,0.0,1.3884,59,Borgou,Kalalé
,1.863008,9.074439,129,0,0.001,0,0,1913.2,3.0,0.469,200.0,0.5,5,69.691,39.665,39.47,69.691,39.47,39.665,39.47,69.691,0.0,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.506,0.2,0,0,0.0,1.1729,37,Donga,Bassila
,3.816414,10.599229,124,0,0.001,0,0,2038.1,3.0,0.434,200.0,0.5,5,37.428,133.947,108.775,37.428,108.775,37.428,108.775,37.428,0.943,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.355,0.2,0,0,0.0,1.3884,53,Borgou,Kalalé
,2.077599,7.824052,271,0,0.001,0,0,1802.9,3.0,0.312,200.0,0.5,5,11.236,10.793,70.893,11.236,70.893,10.793,70.893,11.236,6.255,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.581,0.2,0,0,0.0,1.0916,109,Collines,Savalou
,3.284907,10.21316,211,0,0.001,0,0,2009.6,3.0,0.149,200.0,0.5,5,12.126,65.733,61.614,12.126,61.614,12.126,61.614,12.126,2.214,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.449,0.2,0,0,0.0,1.3884,82,Borgou,Kalalé
,2.719685,6.546735,180,0,0.001,0,0,1690.4,3.0,0.059,200.0,0.5,5,7.838,10.868,22.576,7.838,22.576,7.838,22.576,7.838,5.142,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.028,0.2,0,0,0.0,1.1389,117,Plateau,Ifangni
,2.712891,6.819135,88,0,0.001,0,0,1697.0,3.0,0.275,200.0,0.5,5,11.129,7.678,11.235,11.129,11.235,7.678,11.235,11.129,10.639,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.384,0.2,0,0,0.0,1.1389,65,Plateau,Sakété
,1.656297,6.784455,1108,0,0.001,0,0,1758.3,3.0,0.054,200.0,0.5,5,14.096,3.043,9.407,14.096,9.407,3.043,9.407,14.096,0.505,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.029,0.2,0,0,0.0,1.2246,537,Kouffo,Dogbo
,2.456751,7.982759,1381,0,0.001,0,0,1777.3,3.0,0.13,200.0,0.5,5,36.622,8.3,99.756,36.622,99.756,8.3,99.756,36.622,2.986,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.491,0.2,0,0,0.0,1.0916,886,Collines,Savè
,3.16651,9.857067,77,0,0.001,0,0,1976.0,3.0,0.245,200.0,0.5,5,8.737,47.045,43.007,8.737,43.007,8.737,43.007,8.737,4.392,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.155,0.2,0,0,730.0,0.987,76,Borgou,Nikki
,2.325095,7.439587,57,0,0.001,0,0,1765.3,3.0,0.611,200.0,0.5,5,40.308,20.982,42.733,40.308,42.733,20.982,42.733,40.308,24.328,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.072,0.2,0,0,0.0,1.3158,35,Zou,Zagnanado
,2.616979,7.064847,49,0,0.001,0,0,1715.6,3.0,0.169,200.0,0.5,5,4.648,3.994,36.186,4.648,36.186,3.994,36.186,4.648,2.942,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.876,0.2,0,0,0.0,1.1389,26,Plateau,Pobè
,2.159112,6.84594,13310,5590,0.001,50,2,1737.9,3.0,0.0,200.0,0.5,5,21.919,22.378,19.327,21.919,19.327,21.919,19.327,21.919,0.0,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.045,0.4246,0,8,0.0,2.0,6552,Atlantique,Toffo
,1.652995,9.048534,77,0,0.001,0,0,1931.8,3.0,0.125,200.0,0.5,5,68.134,58.745,45.566,68.134,45.566,58.745,45.566,68.134,0.0,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.52,0.2,0,0,0.0,0.9,66,Donga,Bassila
,3.464956,10.735746,39,0,0.001,0,0,2039.9,3.0,0.326,200.0,0.5,5,30.681,105.95,67.843,30.681,67.843,30.681,67.843,30.681,14.06,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.445,0.2,0,0,0.0,1.053,20,Alibori,Ségbana
,1.721009,7.662524,49,0,0.001,0,0,1830.3,3.0,1.024,200.0,0.5,5,52.302,42.316,63.149,52.302,63.149,42.316,63.149,52.302,6.463,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.488,0.2,0,0,0.0,1.0916,28,Collines,Savalou
,2.879854,11.241784,88,0,0.001,0,0,2061.1,3.0,0.337,200.0,0.5,5,14.154,117.166,9.708,14.154,9.708,14.154,9.708,14.154,10.083,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.504,0.2,0,0,0.0,1.053,52,Alibori,Kandi
,1.856148,7.00876,278,0,0.001,0,0,1775.1,3.0,0.083,200.0,0.5,5,7.243,23.172,3.244,7.243,3.244,7.243,3.244,7.243,1.615,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.17,0.2,0,0,0.0,0.9907,181,Kouffo,Klouékanmè
,2.669662,7.112574,62,0,0.001,0,0,1715.9,3.0,0.142,200.0,0.5,5,3.234,1.92,41.329,3.234,41.329,1.92,41.329,3.234,2.515,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.436,0.2,0,0,0.0,1.1389,35,Plateau,Pobè
,2.870984,9.460701,392,0,0.001,0,0,1907.0,3.0,0.344,200.0,0.5,5,33.294,27.899,5.9,33.294,5.9,27.899,5.9,33.294,6.647,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.761,0.2,0,0,0.0,1.3884,208,Borgou,Pèrèrè
,2.407297,11.236794,241,101,0.001,50,0,2075.7,3.0,0.018,200.0,0.5,5,6.189,117.334,7.164,6.189,7.164,6.189,7.164,6.189,2.383,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.173,0.2,0,0,0.0,1.053,151,Alibori,Banikoara
,3.028885,9.620954,52,0,0.001,0,0,1931.8,3.0,0.067,200.0,0.5,5,18.685,38.072,19.242,18.685,19.242,18.685,19.242,18.685,3.157,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.269,0.2,0,0,0.0,1.3884,42,Borgou,Pèrèrè
,2.742811,9.445476,2049,860,0.001,50,0,1907.7,3.0,0.0,200.0,0.5,5,20.123,14.095,7.928,20.123,7.928,14.095,7.928,20.123,0.0,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.455,0.2,1,7,730.0,1.3884,1066,Borgou,N'Dali
,2.542636,7.905674,536,0,0.001,0,0,1761.2,3.0,0.38,200.0,0.5,5,41.877,1.05,97.499,41.877,97.499,1.05,97.499,41.877,0.0,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.401,0.2,0,1,0.0,1.0916,249,Collines,Savè
,1.814839,7.05515,601,0,0.001,0,0,1777.7,3.0,0.216,200.0,0.5,5,1.53,18.463,3.1,1.53,3.1,1.53,3.1,1.53,0.0,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.193,0.2,0,0,0.0,0.9907,494,Kouffo,Klouékanmè
,1.945962,6.52856,166,0,0.001,0,0,1735.3,3.0,0.023,200.0,0.5,5,14.486,13.118,13.08,14.486,13.08,13.118,13.08,14.486,0.561,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.321,0.2,0,0,0.0,1.2246,127,Mono,Houéyogbé
,1.460175,9.964589,41,0,0.001,0,0,1997.2,3.0,0.115,200.0,0.5,5,26.188,5.433,29.763,26.188,29.763,5.433,29.763,26.188,6.911,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.454,0.2,0,0,0.0,1.0244,42,Donga,Copargo
,0.931036,10.597802,59,0,0.001,0,0,2007.8,3.0,0.178,200.0,0.5,5,65.582,65.633,30.666,65.582,30.666,65.582,30.666,65.582,12.522,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.432,0.2,0,0,0.0,1.1044,27,Atakora,Cobly
,0.93447,10.399173,34,0,0.001,0,0,1989.9,3.0,0.225,200.0,0.5,5,54.147,54.291,41.687,54.147,41.687,54.147,41.687,54.147,8.86,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.49,0.2,0,0,0.0,1.2941,44,Atakora,Cobly
,3.274069,11.905878,340,0,0.001,0,0,2085.9,3.0,0.141,200.0,0.5,5,11.864,199.731,8.223,11.864,8.223,11.864,8.223,11.864,3.067,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.204,0.2,0,1,0.0,1.053,105,Alibori,Malanville
,3.38128,10.042221,3436,0,0.001,0,0,1995.7,3.0,0.175,200.0,0.5,5,22.28,71.123,68.129,22.28,68.129,22.28,68.129,22.28,8.101,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.266,0.2,0,1,0.0,1.0166,3493,Borgou,Nikki
,1.038297,10.219758,193,0,0.001,0,0,1980.0,3.0,0.191,200.0,0.5,5,39.164,39.331,37.434,39.164,37.434,39.164,37.434,39.164,7.566,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.438,0.2,0,1,0.0,1.1044,107,Atakora,Boukoumbé
,2.138076,6.765151,155,0,0.001,0,0,1724.0,3.0,0.144,200.0,0.5,5,15.652,14.408,14.239,15.652,14.239,14.408,14.239,15.652,2.98,99999.0,0.0,0,5.2,0,0,0,0,0,0,0,-0.18,0.2,0,0,0.0,2.0,82,Atlantique,Toffo
