lat,lon,demand,mean_rwi,hull_area,identifier,population,buffer_area,description,admin_cgaz_0,admin_cgaz_1,admin_cgaz_2,overlap_area,village_name,bf_total_area,energy_demand,num_buildings,has_nightlight,large_buildings,num_connections,small_buildings,building_density,main_road_access,medium_buildings,nearest_hub_name,pv_size_category,Buildings_per_km2,demand_connection,dist_main_road_km,dist_lake_river_km,overlap_percentage,dist_nearest_hub_km,dist_to_substations,has_health_facility,dist_to_regional_hubs,num_health_facilities,very_small_structures,closest_distance_water,has_education_facility,building_density_percent,num_education_facilities,dist_to_gridlight_targets,avg_connection_energy_demand,Medium_and_large_buildings_pc,distance_to_planned_transmission_lines,distance_to_existing_transmission_lines,dist_to_existing_planned_transmission_lines_2017,count_infrastructure_telecom,count_infrastructure_water,count_institutional_edu,count_institutional_govt,count_institutional_health,count_institutional_religious,count_productive_heavy,count_productive_light,count_productive_medium,weight_infrastructure_telecom,weight_infrastructure_water,weight_institutional_edu,weight_institutional_govt,weight_institutional_health,weight_institutional_religious,weight_productive_heavy,weight_productive_light,weight_productive_medium,has_poi_signal,productive_multiplier,n_health_combined,n_education_combined,anchor_load_kwh_yr,GHI,pop_2030_worldpop,growth_factor,admin1_name,admin2_name,dist_to_hvline_km
11.236794,2.407297,32.685,-0.173,0.12316807,15490,241,123168.07,,Benin,Alibori,Banikoara,2383.489,Ounet,0.006990884,27.847,66,True,6,66,41,0.056758897,False,19,Ounet,Very small,535.8531639,0.495227273,2.383383,0.81,1.935152,0.715,6.188868096,False,0.715020821,0,9,0.809621186,False,5.675889708,0,0.0,0.421924242,37.87878788,7.164246153,117.7619077,7.164246153,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2075.716,151,1.053,Alibori,Banikoara,117.334
9.620954,3.028885,6.7,-0.269,0.017532445,8760,52,17532.445,,Benin,Borgou,Perere,0.0,Gninsy,0.00091767,4.34,20,False,0,20,20,0.052341257,False,0,Gninsy,Very small,1140.742188,0.335,3.15743,3.351,0.0,2.668,18.68521027,False,2.667573305,0,7,3.350528732,False,5.23412573,0,1.815661342,0.217,0.0,19.2418766,37.93430959,19.2418766,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1931.807,42,1.3884,Borgou,Pèrèrè,38.072
9.445476,2.742811,317.895,-0.455,0.457363343,8252,2049,457363.343,,Benin,Borgou,N'dali,457363.343,Darnon,0.064731427,238.009,795,True,32,795,677,0.141531733,True,86,Gbégourou,Medium,1738.224131,0.399867925,0.0,0.122,100.0,0.0,20.12323864,True,0.0,1,59,0.121612016,True,14.15317333,2,0.0,0.29938239,14.8427673,7.928307674,13.58767663,7.928307674,0,1,7,0,1,0,0,0,0,0.0,2.0,84.0,0.0,50.0,0.0,0.0,0.0,0.0,True,0.2,1,7,730.0,1907.701,1066,1.3884,Borgou,N'Dali,14.095
7.905674,2.542636,71.21,-0.401,0.130341275,6380,536,130341.275,,Benin,Collines,Save,0.0,Igbodja,0.008276015,46.902,208,False,2,208,206,0.06349497,True,0,Savè,Small,1595.810692,0.342355769,0.0,0.258,0.0,15.19,41.87667357,False,15.19029598,0,14,0.257938192,True,6.349497021,1,12.640673,0.225490385,0.961538462,97.49927005,0.776873529,0.776873529,0,0,1,0,0,0,0,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.2,0,1,0.0,1761.236,249,1.0916,Collines,Savè,1.05
7.05515,1.814839,83.05,-0.193,0.170547561,3901,601,170547.561,,Benin,Kouffo,Klouekanme,0.0,Avegamey,0.015070634,57.09,233,False,2,233,220,0.088366168,True,11,Klouékanmè,Small,1366.187818,0.356437768,0.0,3.023,0.0,8.623,1.530227347,False,8.622710634,0,11,3.023166677,False,8.836616833,0,0.002597687,0.245021459,5.579399142,3.099928927,18.10224651,3.099928927,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1777.672,494,0.9907,Kouffo,Klouékanmè,18.463
6.52856,1.945962,17.755,-0.321,0.02297109,1225,166,22971.09,,Benin,Mono,Houeyogbe,0.0,Dahè,0.002686144,11.501,53,False,0,53,53,0.116935858,False,0,Dahè,Very small,2307.247949,0.335,0.56057,0.605,0.0,0.917,14.48620951,False,0.917167647,0,9,0.60533834,False,11.69358576,0,0.509426094,0.217,0.0,13.08000248,13.03511575,13.03511575,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1735.303,127,1.2246,Mono,Houéyogbé,13.118
9.964589,1.460175,5.36,-0.454,0.015339167,10194,41,15339.167,,Benin,Donga,Copargo,0.0,Location #15766,0.000514786,3.472,16,False,0,16,16,0.033560214,False,0,Chabi Kouma,Very small,1043.081422,0.335,6.910736,0.341,0.0,4.595,26.18827372,False,4.595262183,0,5,0.340791581,False,3.3560214,0,3.794020888,0.217,0.0,29.76318817,5.366318141,5.366318141,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1997.187,42,1.0244,Donga,Copargo,5.433
10.597802,0.931036,7.705,-0.432,0.041051035,13246,59,41051.035,,Benin,Atakora,Kobli,0.0,Location #12317,0.000705888,4.991,23,False,0,23,23,0.017195379,False,0,,Very small,560.2781967,0.335,12.522282,1.791,0.0,7.101,65.58210799,False,7.100699025,0,11,1.791008714,False,1.71953793,0,6.541302146,0.217,0.0,30.66569612,65.62465934,30.66569612,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2007.779,27,1.1044,Atakora,Cobly,65.633
10.399173,0.93447,4.355,-0.49,0.01942476,11852,34,19424.76,,Benin,Atakora,Kobli,0.0,Kountori,0.000464392,2.821,13,False,0,13,13,0.023907218,False,0,,Very small,669.2489344,0.335,8.859504,0.248,0.0,9.016,54.14655895,False,9.015912689,0,6,0.248427967,False,2.39072181,0,1.05800639,0.217,0.0,41.68714685,54.18210268,41.68714685,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1989.882,44,1.2941,Atakora,Cobly,54.291
11.905878,3.274069,45.48,-0.204,0.108520623,16880,340,108520.623,,Benin,Alibori,Karimama,0.0,Malanville,0.007029067,30.376,132,False,0,132,128,0.064771719,False,4,Tomboutou,Small,1216.358668,0.344545455,3.066739,0.126,0.0,5.654,11.86420963,False,5.654241058,0,15,0.126495661,False,6.477171926,0,4.943396622,0.230121212,3.03030303,8.222809889,200.535883,8.222809889,0,0,1,0,0,0,0,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.2,0,1,0.0,2085.943,105,1.053,Alibori,Malanville,199.731
10.042221,3.38128,476.66,-0.266,1.176315763,10699,3436,1176315.763,,Benin,Borgou,Nikki,0.0,SAKABANSI,0.083488679,328.452,1333,False,13,1333,1256,0.070974718,False,64,,Large,1133.199131,0.357584396,8.101231,1.266,0.0,6.993,22.27973205,False,6.992958132,0,97,1.266227439,True,7.097471785,1,17.08381767,0.2464006,5.776444111,68.12891881,70.30861478,68.12891881,0,0,1,0,0,0,0,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.2,0,1,0.0,1995.726,3493,1.0166,Borgou,Nikki,71.123
10.219758,1.038297,25.125,-0.438,0.18082034,11653,193,180820.34,,Benin,Atakora,Boukombe,0.0,Boukombé,0.002299077,16.275,75,False,0,75,75,0.012714702,False,0,Boukombé,Very small,414.7763467,0.335,7.566486,2.355,0.0,7.622,39.16405969,False,7.622343316,0,25,2.354681246,True,1.271470151,1,5.940682987,0.217,0.0,37.43360209,39.06347755,37.43360209,0,0,1,0,0,0,0,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.2,0,1,0.0,1980.02,107,1.1044,Atakora,Boukoumbé,39.331
6.765151,2.138076,20.73,-0.18,0.062951065,2139,155,62951.065,,Benin,Atlantique,Allada,0.0,Location #6056,0.002810712,13.886,60,False,0,60,58,0.044649165,False,2,Houègbo,Very small,953.1212915,0.3455,2.980346,1.259,0.0,5.744,15.65165113,False,5.743806716,0,5,1.259388542,False,4.464916485,0,2.081778502,0.231433333,3.333333333,14.23898952,14.24797931,14.23898952,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1723.98,82,2.0,Atlantique,Toffo,14.408
7.144279,1.911281,34.935,-0.514,0.036312942,4600,263,36312.942,,Benin,Zou,Agbangnizoun,0.0,Abomey,0.005127761,23.017,102,False,1,102,101,0.141210287,True,0,Abomey,Very small,2808.915925,0.3425,0.319983,1.845,0.0,9.828,15.46513438,False,9.82784523,0,9,1.844898715,False,14.12102874,0,2.901934366,0.225656863,0.980392157,6.393213886,7.647491963,6.393213886,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1753.93,108,1.3158,Zou,Agbangnizoun,7.801
11.152805,2.433474,8.71,-0.143,0.019584059,15103,67,19584.059,,Benin,Alibori,Banikoara,0.0,Banikoara,0.000876402,5.642,26,False,0,26,26,0.044750794,False,0,Ounet,Very small,1327.610396,0.335,10.933065,0.618,0.0,8.808,15.2771496,False,8.807703607,0,22,0.618370429,False,4.475079444,0,7.946205764,0.217,0.0,15.06797881,108.0319833,15.06797881,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2059.28,46,1.053,Alibori,Banikoara,107.637
6.807904,1.7593,601.765,0.098,0.741238546,2770,4335,741238.546,,Benin,Mono,Dogbo,243998.415,Djakotomey,0.095598306,414.263,1682,True,20,1682,1589,0.12897104,False,73,Dogbo-Tota,Large,2269.17503,0.357767539,1.257494,0.0,32.917664,2.089,15.38026523,False,2.089482249,0,145,0.0,False,12.89710401,0,0.0,0.246291914,5.529131986,1.587787529,13.8469872,1.587787529,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1756.487,2209,1.2246,Kouffo,Dogbo,14.339
7.231395,2.511509,1717.37,-0.121,6.326103135,4972,12055,6326103.135,,Benin,Zou,Zagnanado,2125563.753,Kétou,0.324637538,1275.814,4351,True,151,4351,3742,0.051317143,True,458,Kpedekpo,Large,687.7851826,0.394706964,0.0,0.0,33.599891,0.0,18.54998594,False,0.0,0,229,0.0,False,5.131714285,0,0.0,0.293223167,13.99678235,51.07241452,0.700445372,0.700445372,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.5,1.5,True,0.3048,0,0,0.0,1742.608,11648,0.9662,Plateau,Kétou,2.873
7.379547,1.762078,11.055,-0.372,0.01355116,5092,85,13551.16,,Benin,Zou,Djidja,0.0,Location #9591,0.000903384,7.161,33,False,0,33,33,0.066664674,False,0,Djidja,Very small,2435.215961,0.335,5.377987,0.817,0.0,19.261,37.26893112,False,19.26110373,0,7,0.817217393,False,6.666467426,0,14.51192829,0.217,0.0,36.7002695,16.77078199,16.77078199,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1798.126,43,1.3158,Zou,Djidja,16.731
8.558061,2.651432,5.025,-0.787,0.007261534,6945,39,7261.534,,Benin,Collines,Ouesse,0.0,Ouèssè,0.000429146,3.255,15,False,0,15,15,0.059098487,False,0,Kilibo,Very small,2065.679241,0.335,4.932348,2.44,0.0,5.79,25.91482428,False,5.789760619,0,9,2.439676009,False,5.909848727,0,4.886037489,0.217,0.0,85.98416399,6.835451823,6.835451823,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1802.874,29,1.0916,Collines,Ouèssè,6.89
6.368149,2.040321,7.33,0.661,0.038418681,197,52,38418.681,,Benin,Atlantique,Kpomasse,0.0,Brayigon,0.001069599,5.206,20,False,0,20,18,0.027840592,True,2,Ouidah,Very small,520.5800768,0.3665,0.0,0.294,0.0,4.83,17.90212422,False,4.830383979,0,1,0.294277689,True,2.784059235,1,0.710224832,0.2603,10.0,28.81763288,25.06135568,25.06135568,0,0,4,0,0,0,0,0,0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.2,0,4,0.0,1813.832,20,2.0,Atlantique,Kpomassè,25.119
9.350659,1.625737,7.035,-0.777,0.007912522,8095,54,7912.522,,Benin,Donga,Bassila,0.0,Location #13307,0.000714613,4.557,21,False,0,21,21,0.090314222,False,0,Sèmèrè I,Very small,2654.021026,0.335,6.522344,0.917,0.0,35.667,34.68355212,False,35.6671617,0,12,0.916771301,False,9.031422195,0,6.04725351,0.217,0.0,12.82695345,31.24080899,12.82695345,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1963.219,17,1.1729,Donga,Bassila,31.215
9.814701,3.134974,64.585,-0.448,0.124855489,9282,454,124855.489,,Benin,Borgou,Nikki,0.0,SINANGOUROU,0.012860636,45.587,176,False,2,176,161,0.103004171,False,13,Nikki,Small,1409.629656,0.366960227,5.942368,1.402,0.0,15.438,14.39967879,False,15.43752069,0,20,1.402059829,False,10.30041705,0,12.54998069,0.259017045,8.522727273,37.87345281,43.80093586,37.87345281,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1966.871,289,1.3884,Borgou,Nikki,43.959
7.516306,2.374823,204.445,-0.349,0.246648694,5440,1567,246648.694,,Benin,Collines,Dassa-Zoume,0.0,Dassa-Zoumé,0.020711244,132.819,608,False,1,608,607,0.083970621,False,0,Adaplamè,Small,2465.044475,0.336258224,22.312864,0.495,0.0,21.371,37.77633241,False,21.37138594,0,69,0.495416512,False,8.397062097,0,20.07441219,0.218452303,0.164473684,52.21545636,22.42208537,22.42208537,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1749.913,401,1.0916,Collines,Dassa-Zoumè,22.654
6.812387,1.937068,12.395,-0.605,0.009655477,2800,95,9655.477,,Benin,Kouffo,Lalo,0.0,Location #8704,0.001301175,8.029,37,False,0,37,37,0.134760337,False,0,Lokogohoué,Very small,3832.022006,0.335,7.991246,3.249,0.0,11.082,19.73935568,False,11.08162137,0,3,3.24916192,False,13.47603367,0,7.326807664,0.217,0.0,6.817748131,13.24699415,6.817748131,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1731.65,30,0.9907,Kouffo,Lalo,13.256
6.536371,2.006597,72.92,0.149,0.291128259,1266,513,291128.259,,Benin,Atlantique,Kpomasse,0.0,Location #2268,0.011954762,51.444,199,False,2,199,182,0.041063558,True,15,Dékanmè,Small,683.5475219,0.366432161,0.0,0.903,0.0,3.119,14.27127667,False,3.119295982,0,18,0.903092117,False,4.106355841,0,0.818525904,0.258512563,8.542713568,13.23938259,13.20462676,13.20462676,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True,0.2623,0,0,0.0,1765.253,320,2.0,Atlantique,Kpomassè,13.481
12.103573,3.105887,274.89,-0.742,0.406976253,16920,2057,406976.253,,Benin,Alibori,Karimama,0.0,Bogo-Bogo,0.042667449,182.378,798,False,7,798,784,0.104840145,False,7,Bogo-Bogo,Medium,1960.802367,0.344473684,23.221477,0.0,0.0,0.0,0.517113302,True,0.0,1,199,0.0,True,10.48401448,1,7.456467621,0.22854386,1.754385965,35.30411956,216.3545112,35.30411956,0,1,1,0,1,0,1,0,0,0.0,2.0,12.0,0.0,50.0,0.0,8.0,0.0,0.0,True,0.4246,1,1,730.0,2097.996,1131,1.053,Alibori,Karimama,215.54
10.732243,2.069914,1.675,0.351,0.009595219,13674,13,9595.219,,Benin,Atakora,Kerou,0.0,Kossou,0.000372842,1.085,5,False,0,5,5,0.038857088,True,0,,Very small,521.0928675,0.335,0.371591,1.449,0.0,3.709,55.51059788,False,3.70875749,0,20,1.448830045,False,3.885708761,0,0.527689669,0.217,0.0,74.44226007,86.97025044,74.44226007,2,0,0,0,0,0,0,0,0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.2,0,0,52560.0,2046.496,43,3.0,Atakora,Kérou,86.849
10.190639,3.558044,13.4,-0.02,0.06109725,10922,103,61097.25,,Benin,Borgou,Kalale,0.0,Kalalé,0.0010294,8.68,40,False,0,40,40,0.016848541,False,0,Kalalé,Very small,654.6939459,0.335,21.463275,0.958,0.0,22.087,22.21037242,False,22.08727313,0,4,0.95828609,False,1.684854122,0,20.76173333,0.217,0.0,91.51467915,92.98337961,91.51467915,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2000.109,37,1.3884,Borgou,Kalalé,93.221
11.046819,2.409212,2.68,-0.799,0.016320164,14660,21,16320.164,,Benin,Alibori,Banikoara,0.0,Location #17111,0.00031283,1.736,8,False,0,8,8,0.019168331,False,0,Goumori,Very small,490.1911534,0.335,18.306313,0.332,0.0,18.941,27.13713012,False,18.9411758,0,15,0.331615593,False,1.916833129,0,4.558912035,0.217,0.0,27.09674783,97.34943321,27.09674783,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2052.34,35,1.6667,Alibori,Banikoara,96.977
11.854913,3.289663,441.1,-0.438,0.928992015,16865,4175,928992.015,,Benin,Alibori,Malanville,927232.946,Malanville,0.075894405,303.04,1238,True,11,1238,1170,0.081695433,False,57,Tomboutou,Large,1332.62717,0.356300485,4.146997,0.134,99.810648,0.0,8.517719994,False,0.0,0,45,0.134031332,True,8.169543281,1,0.0,0.244781906,5.49273021,5.864527569,195.4322494,5.864527569,0,0,1,0,0,0,0,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.2,0,1,0.0,2089.595,2325,1.053,Alibori,Malanville,195.032
10.366945,0.803834,8.71,-0.848,0.046620645,12249,67,46620.645,,Benin,Atakora,Kobli,0.0,Location #11508,0.000820965,5.642,26,False,0,26,26,0.017609475,False,0,,Very small,557.6928362,0.335,6.785837,3.629,0.0,15.505,66.64561917,False,15.50529829,0,16,3.629294201,False,1.760947532,0,4.710562042,0.217,0.0,56.18960765,66.63585864,56.18960765,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1999.378,33,1.1044,Atakora,Cobly,66.918
10.039879,1.672499,278.715,-0.497,0.61909535,10697,2080,619095.35,,Benin,Atakora,Kouande,0.0,Kouandé,0.039372964,185.613,807,False,6,807,789,0.063597577,False,12,,Medium,1303.514878,0.345371747,11.331242,2.12,0.0,19.871,33.39722336,False,19.87139487,0,100,2.119566649,False,6.359757742,0,14.39426184,0.230003717,2.230483271,35.83964156,18.61324387,18.61324387,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2016.91,1316,1.1044,Atakora,Kouandé,19.288
9.562764,2.634053,22.425,-0.749,0.055840185,8493,170,55840.185,,Benin,Borgou,N'dali,0.0,Boko,0.002831525,14.755,66,False,0,66,65,0.050707652,True,1,Gbégourou,Very small,1181.944517,0.339772727,0.007793,0.182,0.0,17.514,25.85506717,False,17.51399337,0,4,0.181576324,False,5.070765153,0,0.981606299,0.223560606,1.515151515,23.7777571,0.244617488,0.244617488,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1929.25,86,1.3884,Borgou,N'Dali,0.322
10.279215,1.044615,44.555,-0.155,0.275650932,11410,343,275650.932,,Benin,Atakora,Boukombe,0.0,Location #3179,0.003562824,28.861,133,False,0,133,133,0.012925131,False,0,Boukombé,Small,482.4942882,0.335,7.899922,0.723,0.0,11.872,38.83819874,False,11.87231277,0,61,0.722780722,False,1.292513063,0,4.69665406,0.217,0.0,34.436583,38.80047216,34.436583,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1986.23,151,1.1044,Atakora,Boukoumbé,39.122
7.3703,2.691018,34.07,0.213,0.067136963,5061,250,67136.963,,Benin,Plateau,Ketou,0.0,Kétou,0.006941198,23.214,97,False,0,97,92,0.103388615,False,5,Kétou,Very small,1444.807692,0.351237113,3.364331,0.609,0.0,9.668,30.37454397,False,9.667822304,0,3,0.608867655,False,10.33886154,0,5.55768218,0.239319588,5.154639175,69.96254793,6.547055854,6.547055854,0,0,1,0,0,0,0,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.2,0,1,0.0,1731.285,115,1.1389,Plateau,Kétou,6.67
10.644237,1.426188,8.04,-0.547,0.024584363,13524,62,24584.363,,Benin,Atakora,Tanguieta,0.0,Location #12198,0.000899026,5.208,24,False,0,24,24,0.036569025,False,0,Toucountouna,Very small,976.2303104,0.335,13.517369,0.303,0.0,16.926,46.41219624,False,16.92572702,0,2,0.303306144,False,3.656902471,0,15.43145901,0.217,0.0,17.87056637,46.41711979,17.87056637,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2025.311,97,1.5645,Atakora,Tanguiéta,46.299
10.221989,1.138039,6.7,-0.237,0.029632494,11177,52,29632.494,,Benin,Atakora,Boukombe,0.0,Natta,0.000647663,4.34,20,False,0,20,20,0.021856526,False,0,Boukombé,Very small,674.9347626,0.335,2.061176,1.506,0.0,5.904,28.32294815,False,5.90367256,0,8,1.505699597,True,2.185652641,1,4.803474517,0.217,0.0,27.18731643,28.22247108,27.18731643,0,0,2,0,0,0,0,0,0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.2,0,2,0.0,1983.673,60,1.1538,Atakora,Boukoumbé,28.399
9.660214,1.459178,7.705,-0.315,0.033983079,9786,59,33983.079,,Benin,Donga,Ouake,0.0,Ouaké,0.000885615,4.991,23,False,0,23,23,0.026060473,False,0,Ouaké,Very small,676.8074117,0.335,2.215386,2.79,0.0,7.958,18.54455499,False,7.957995386,0,2,2.790131298,False,2.606047298,0,5.256867931,0.217,0.0,18.42862123,4.502808626,4.502808626,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1997.918,34,1.1729,Donga,Ouaké,4.606
9.291292,2.4922,27.64,-0.427,0.147429999,9849,198,147429.999,,Benin,Borgou,Tchaourou,0.0,Tchaourou,0.003907851,18.908,77,False,2,77,74,0.026506488,False,1,Sanson,Very small,522.2817653,0.358961039,2.020388,2.05,0.0,6.885,7.722456029,False,6.885203509,0,30,2.050255353,False,2.650648799,0,1.530362588,0.245558442,3.896103896,5.655977353,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1901.126,129,1.3884,Borgou,Tchaourou,0.228
11.466196,2.48794,9.045,-0.348,0.023466502,16391,70,23466.502,,Benin,Alibori,Banikoara,0.0,Gougnirou,0.000754422,5.859,27,False,0,27,27,0.032148901,False,0,Founougo,Very small,1150.57626,0.335,2.862441,0.227,0.0,4.951,20.42233785,False,4.950698665,0,7,0.227269785,False,3.214890149,0,3.94562321,0.217,0.0,19.5602181,141.2903935,19.5602181,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2080.829,57,1.053,Alibori,Banikoara,140.683
10.490195,0.844369,9.38,-0.533,0.053545663,12743,72,53545.663,,Benin,Atakora,Kobli,0.0,Location #10801,0.000834667,6.076,28,False,0,28,28,0.015587939,False,0,,Very small,522.9181726,0.335,3.230899,1.388,0.0,6.146,67.15367784,False,6.146000605,0,7,1.387757369,False,1.558793914,0,10.05059728,0.217,0.0,45.31109904,67.20064454,45.31109904,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2001.57,31,1.1044,Atakora,Cobly,67.343
7.120956,2.277977,22.78,-0.482,0.022861229,4573,175,22861.229,,Benin,Zou,Zogbodomey,0.0,Location #5469,0.00195259,14.756,68,False,0,68,68,0.085410538,False,0,Domè,Very small,2974.468273,0.335,1.68244,3.264,0.0,4.313,23.21887661,False,4.313130388,0,17,3.263984847,False,8.541053786,0,4.464159555,0.217,0.0,27.84126677,8.855468569,8.855468569,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1752.104,74,1.3158,Zou,Zogbodomey,8.908
6.748097,2.241064,6.365,-0.094,0.009837258,2241,49,9837.258,,Benin,Atlantique,Ze,0.0,Location #14541,0.00080924,4.123,19,False,0,19,19,0.082262761,False,0,Zè,Very small,1931.432487,0.335,4.958316,0.803,0.0,5.873,24.35146417,False,5.8726631,0,2,0.802819365,False,8.22627611,0,4.382717127,0.217,0.0,10.06118365,18.13670323,10.06118365,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1713.022,40,2.0,Atlantique,Zè,18.213
10.911151,3.290777,11.055,0.157,0.050909797,16212,85,50909.797,,Benin,Alibori,Segbana,0.0,Tchakama,0.000889894,7.161,33,False,0,33,33,0.017479809,False,0,Sokotindji,Very small,648.2052946,0.335,6.443948,2.519,0.0,16.408,42.6787667,False,16.40759123,0,15,2.519034685,False,1.747980855,0,16.01870793,0.217,0.0,43.02273787,104.4047659,43.02273787,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,2041.017,45,1.053,Alibori,Ségbana,104.312
7.095434,2.572448,58.035,0.201,0.180437838,6127,410,180437.838,,Benin,Plateau,Adja-Ouere,0.0,Ichougbo,0.010794677,40.217,159,False,5,159,151,0.059824906,False,3,Ouinhi,Small,881.1898973,0.365,5.917063,0.331,0.0,6.387,7.206918337,False,6.387245793,0,16,0.331471176,False,5.982490621,0,4.729079703,0.252937107,5.031446541,40.07188568,5.165587593,5.165587593,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2,0,0,0.0,1719.597,267,1.1389,Plateau,Adja-Ouèrè,5.594
