lat,lon,type,category,weight,name
9.34838,2.544345,hairdresser,productive_light,0.5,Gazelle Coiffure
9.3465917,2.549,glaziery,productive_light,0.5,Vitrerie
9.3470077,2.5536385,handicraft,productive_light,0.8,Atelier de fabrication de Marmites
9.3470174,2.5541244,yes,productive_light,0.5,Boutique de vente de divers
9.3423648,2.5413221,yes,productive_light,0.5,Boutique
9.3447352,2.5420929,yes,productive_light,0.5,Boutique de vente de divers
9.3446733,2.5391399,school,institutional_edu,12.0,EPP Tourou
9.3462611,2.5481271,joiner,productive_light,0.8,Atelier de menuiserie
9.3461548,2.547811,motorcycle_repair,productive_light,0.5,Atelier de mécanique
9.3448333,2.54562,hairdresser,productive_light,0.5,Christ Coiffure
9.3471542,2.5566794,hvac,productive_light,0.8,Chez le Vulgarisateur
9.3471518,2.5569363,yes,productive_light,0.5,Boutique de divers
9.3460813,2.5476527,seafood,productive_light,0.5,Poissonnerie
9.3455343,2.5468266,motorcycle_repair,productive_light,0.5,Atelier de mécanique
9.3453465,2.5464356,copyshop,productive_light,0.5,Ets Dona Informatique
9.3431373,2.5421587,water_well,infrastructure_water,2.0,Puits
9.3472469,2.5579945,joiner,productive_light,0.8,Atelier de Menuiserie
9.345065,2.5460689,money_transfer,productive_light,0.5,Cabine de Transfert Mobil money
9.3425705,2.5416493,yes,productive_light,0.5,Boutique
9.3468953,2.5457438,hospital,institutional_health,50.0,Centre de santé Tourou
9.3465062,2.5486632,copyshop,productive_light,0.5,Ets PIP
9.3452017,2.5462237,country_store,productive_light,0.5,Boutique
9.3473461,2.5612232,car_parts,productive_light,0.5,Établissement Les Pièces Détachées de Léo (PDL)
9.3470929,2.5553301,hairdresser,productive_light,0.5,Atelier Super Coiffeur
9.3466582,2.5495888,motorcycle_repair,productive_light,0.5,Atelier de Mécanique
9.3461064,2.5477337,hardware,productive_light,0.5,Quincaillerie  Le Serviteur
9.3404816,2.538579,cafe,productive_light,0.8,Cafétéria
9.3471512,2.5555975,department_store,productive_light,0.5,
9.3448136,2.5455491,laundry,productive_light,0.5,Ets La Confiance Lavage auto moto
9.3452771,2.5463507,car_parts,productive_light,0.5,Boutique de vente de pièces détachées
9.3430626,2.5421926,place_of_worship,institutional_religious,4.0,Mosquée
9.3472117,2.557883,dressmaker,productive_light,0.8,Oluwa Tobi Conture
9.3460554,2.5475876,car_parts,productive_light,0.5,Boutique de vente de pièces
9.3428033,2.5421017,joiner,productive_light,0.8,Atelier de menuiserie
9.3473344,2.5605019,yes,productive_light,0.5,Boutique
9.346904,2.5521131,yes,productive_light,0.5,Boutique de vente de divers
9.3422885,2.5411662,money_transfer,productive_light,0.5,Cabine de Transfert Mobil money
9.3402243,2.53858,place_of_worship,institutional_religious,4.0,Mosquée
9.3428717,2.5404067,water_well,infrastructure_water,2.0,Puits
9.3472902,2.5594437,pumping_station,infrastructure_water,15.0,Point de vente de carburant
9.3465732,2.5518704,cafe,productive_light,0.8,Cafétéria le Bouffeur
9.347334,2.5611296,car_parts,productive_light,0.5,Ets Sentimental Ferraille
9.3449459,2.5458452,seafood,productive_light,0.5,Poissonnerie Inchallah SENA Et DIVERS
9.3400767,2.537415,courthouse,institutional_govt,4.0,Commissariat de Tourou
9.3470097,2.5539794,laundry,productive_light,0.5,Ets La Paix Lavage auto moto
9.3408267,2.539155,copyshop,productive_light,0.5,Ets SEFZO et Fils
9.3429824,2.5380478,place_of_worship,institutional_religious,4.0,Église URHC de Tourou
9.3428525,2.5404187,place_of_worship,institutional_religious,4.0,Mosquée
9.345985,2.5401367,place_of_worship,institutional_religious,4.0,Église Vie profonde de Tourou
9.3470383,2.5545146,yes,productive_light,0.5,Boutique
9.3429479,2.5422856,hairdresser,productive_light,0.5,MASHALLAH COIFFURE
9.3470062,2.5535598,car_parts,productive_light,0.5,ETs N'TCHA ALLAH
9.3470042,2.5404096,place_of_worship,institutional_religious,4.0,Mosquée
9.3459683,2.5457683,place_of_worship,institutional_religious,4.0,Mosquée
9.3994388,2.620019,boutique,productive_light,0.5,Vente de téléphone
9.3165341,2.6472142,place_of_worship,institutional_religious,4.0,Mosquée
9.3151513,2.661378,mall,productive_light,0.5,Boutique
9.3155682,2.6628498,place_of_worship,institutional_religious,4.0,Mosquée
9.3582299,2.6408214,dry_cleaning,productive_light,0.5,Le Climax
9.3629584,2.6383247,mall,productive_light,0.5,The Manager
9.3408192,2.6066319,boutique,productive_light,0.5,Miracle
9.4000878,2.6198529,charity,productive_light,0.5,Boutique le solidaire
9.3149425,2.6424939,school,institutional_edu,12.0,Ecole
9.3154714,2.6624172,school,institutional_edu,12.0,École arabe
9.3873997,2.6115559,place_of_worship,institutional_religious,4.0,Mosquée
9.387407,2.6115608,mall,productive_light,0.5,Boutique
9.3880365,2.6132171,gardener,productive_light,0.8,Agrifinance
9.3841251,2.6423509,hairdresser,productive_light,0.5,Champignon coiffure
9.3385064,2.6462052,government,institutional_govt,8.0,Bâtiment
9.3643681,2.6360697,restaurant,productive_light,1.5,Wura restaurant
9.3666823,2.5971342,hairdresser,productive_light,0.5,Hum
9.3667289,2.602053,boutique,productive_light,0.5,
9.3247902,2.636782,lottery,productive_light,0.5,LNB
9.3485718,2.6171329,boutique,productive_light,0.5,Bardagl
9.3389171,2.6268524,boutique,productive_light,0.5,Etats aïkomo
9.3950614,2.6239005,seafood,productive_light,0.5,Poissonnerie
9.3538481,2.5948518,money_transfer,productive_light,0.5,
9.3964052,2.6219297,glaziery,productive_light,0.5,Mora et fils
9.3959507,2.6215923,skate,productive_light,0.5,
9.3962572,2.6213002,cafe,productive_light,0.8,
9.3510841,2.5936517,dressmaker,productive_light,0.8,
9.3493938,2.5931342,boutique,productive_light,0.5,
9.3919953,2.6243727,dressmaker,productive_light,0.8,
9.3741114,2.6075175,government,institutional_govt,8.0,École primaire privée Franco-Arabe SOAKIHIYA
9.3767118,2.6082451,mall,productive_light,0.5,Boutique s
9.319842,2.6521296,place_of_worship,institutional_religious,4.0,Mosquée
9.3267884,2.6397912,place_of_worship,institutional_religious,4.0,
9.3252545,2.6357386,place_of_worship,institutional_religious,4.0,Mosquée
9.3341481,2.6381732,boutique,productive_light,0.5,
9.3246819,2.6225495,tailor,productive_light,0.8,Express couture
9.3845133,2.6208933,place_of_worship,institutional_religious,4.0,Mosquée
9.3888151,2.6115105,place_of_worship,institutional_religious,4.0,Mosquée
9.3913784,2.6193402,mall,productive_light,0.5,Faaba énergie groupe
9.3874022,2.6115576,fire_station,institutional_govt,5.0,Station EWELL
9.3872204,2.611999,school,institutional_edu,12.0,EPP GANOU
9.3828745,2.6395314,charity,productive_light,0.5,EtsT.D.M
9.380835,2.6470825,place_of_worship,institutional_religious,4.0,
9.3586732,2.6249596,school,institutional_edu,12.0,ECDS/EPAM
9.3668414,2.6325767,party,productive_light,0.5,Institut Chatou
9.3775296,2.6308301,boutique,productive_light,0.5,Boutique de vente de plastique
9.350539,2.6373948,pharmacy,institutional_health,3.0,Pharmacie du Camp Séro Kpéra
9.3593593,2.6340872,boutique,productive_light,0.5,
9.3874081,2.6115645,boutique,productive_light,0.5,Boutique
9.3869126,2.6130714,handicraft,productive_light,0.8,Couture
9.3930713,2.6306583,handicraft,productive_light,0.8,Soudure
9.3149728,2.6502316,boutique,productive_light,0.5,Boutique alimentaire général
9.3589895,2.640909,boutique,productive_light,0.5,
9.355245,2.6337274,boutique,productive_light,0.5,
9.31532,2.6292724,charity,productive_light,0.5,
9.3875029,2.6139005,handicraft,productive_light,0.8,Soudure
9.3153166,2.6292719,skate,productive_light,0.5,
9.3873949,2.6115556,mall,productive_light,0.5,Boutique
9.3874071,2.6115591,charity,productive_light,0.5,La vimac et Fils
9.3816488,2.6437027,handicraft,productive_light,0.8,Coiffure
9.3778337,2.6333033,money_transfer,productive_light,0.5,Ets Bil château et fils
9.3780676,2.6351161,school,institutional_edu,12.0,EPP
9.3638997,2.6360192,sun_protection,productive_light,0.8,Africa Green power SARL
9.3643345,2.6333967,tailor,productive_light,0.8,Élégance couture
9.3655421,2.6332382,car_repair,productive_light,0.5,Garage auto mécanique
9.3983834,2.6187143,place_of_worship,institutional_religious,4.0,Mosquée
9.3930887,2.6207997,place_of_worship,institutional_religious,4.0,Mosquée
9.3147733,2.6427085,place_of_worship,institutional_religious,4.0,Lieu de culte
9.3632695,2.6434653,boutique,productive_light,0.5,
9.3638132,2.642342,boutique,productive_light,0.5,
9.3874065,2.6115618,boutique,productive_light,0.5,Boutique
9.3791784,2.6368991,charity,productive_light,0.5,Boutique
9.3795841,2.641142,handicraft,productive_light,0.8,Atelier de menuiserie
9.360994,2.6248778,boutique,productive_light,0.5,BKS SHOP
9.3631474,2.6267391,place_of_worship,institutional_religious,4.0,
9.3389322,2.6456594,government,institutional_govt,8.0,
9.3668483,2.6326966,dry_cleaning,productive_light,0.5,Pressing La concorde
9.3874078,2.6115603,tailor,productive_light,0.8,Atelier de couture
9.3874083,2.6115603,boutique,productive_light,0.5,Ets BATA et Fils
9.3877396,2.6131555,hairdresser,productive_light,0.5,Juliette
9.3668693,2.6248515,government,institutional_govt,8.0,ANPE
9.3611103,2.6293864,place_of_worship,institutional_religious,4.0,
9.377879,2.6334449,computer,productive_light,0.5,Global techno market
9.3740663,2.6394051,bakery,productive_light,0.5,Boulangerie Coulibaly
9.3695924,2.641938,place_of_worship,institutional_religious,4.0,Église myriade des cieux
9.3651331,2.5960464,boutique,productive_light,0.5,
9.3873972,2.6115486,place_of_worship,institutional_religious,4.0,Mosquée
9.3874455,2.6123026,pharmacy,institutional_health,3.0,GANOU Pharmacie
9.3827653,2.6374351,place_of_worship,institutional_religious,4.0,
9.3810396,2.6441255,handicraft,productive_light,0.8,DONALDE Coiffure et Tresse
9.3873967,2.6115573,tailor,productive_light,0.8,Atelier de couture à
9.3874058,2.611562,boutique,productive_light,0.5,AGBASSA IDJOWA et Fils
9.3835222,2.642888,hairdresser,productive_light,0.5,Coiffure
9.3738888,2.6264172,boutique,productive_light,0.5,Frost's Boutique
9.3873994,2.6115581,school,institutional_edu,12.0,École privée Franco-Arabe
9.3869442,2.6134497,handicraft,productive_light,0.8,
9.3819435,2.6433269,charity,productive_light,0.5,L'ÉTERNEL est mon Berger
9.382957,2.642977,boutique,productive_light,0.5,Boutique
9.3535497,2.6207355,place_of_worship,institutional_religious,4.0,Mosquée Abarissi
9.3638446,2.6292337,restaurant,productive_light,1.5,Bar restaurant Toi et Moi
9.3762576,2.6345757,place_of_worship,institutional_religious,4.0,Église Palais de la faveur divine
9.3739538,2.6415521,government,institutional_govt,8.0,Centre Saint Martin de Tours Parakou
9.3645889,2.6450343,place_of_worship,institutional_religious,4.0,
9.374303,2.6455575,place_of_worship,institutional_religious,4.0,Église biblique de la vie profonde
9.3670414,2.5965818,seafood,productive_light,0.5,
9.3654942,2.6001956,dressmaker,productive_light,0.8,
9.3986634,2.6188314,water_tower,infrastructure_water,1.0,
9.3874,2.6115556,tailor,productive_light,0.8,Atelier de couture
9.3874007,2.6115585,hairdresser,productive_light,0.5,Atelier de coiffure
9.3644181,2.6016333,boutique,productive_light,0.5,
9.3629795,2.6007656,motorcycle_repair,productive_light,0.5,Vulgarisation
9.3236705,2.6372758,mall,productive_light,0.5,Cimenterie
9.3723985,2.6173966,fabric,productive_light,0.5,
9.3747327,2.6083785,mall,productive_light,0.5,Dépôt ciment
9.3990028,2.6162282,school,institutional_edu,12.0,École Amitié
9.3169076,2.6575957,place_of_worship,institutional_religious,4.0,Mosquée
9.3233997,2.6354998,hairdresser,productive_light,0.5,Salon de coiffure
9.3213382,2.642915,school,institutional_edu,12.0,CSP le Prométhée
9.3258932,2.6305404,school,institutional_edu,12.0,CSP ÉVIDENT SUCCÈS
9.3333789,2.6348975,place_of_worship,institutional_religious,4.0,Mosquée
9.3627893,2.6006702,school,institutional_edu,12.0,CSP Nelson Mandela
9.3821638,2.643112,handicraft,productive_light,0.8,Coiffure
9.3765997,2.6240079,boutique,productive_light,0.5,Lucky et fils
9.3737586,2.6263265,government,institutional_govt,8.0,TECHNOSERVE
9.3700348,2.6247256,hotel,productive_heavy,5.0,HÔTEL KINYAO
9.361236,2.6246473,bakery,productive_light,0.5,Boulangerie Zongo
9.3623353,2.6264449,seafood,productive_light,0.5,Poissonnerie
9.3576766,2.632584,restaurant,productive_light,1.5,Bar restaurant Bach love
9.3727945,2.63349,paint,productive_light,0.5,Garage auto moto peinture
9.3283725,2.6518922,clinic,institutional_health,15.0,Clinique espace santé sainte Elisabeth
9.3655039,2.63535,beverages,productive_light,0.5,SITRAC SARL
9.3654563,2.5988976,boutique,productive_light,0.5,
9.3572821,2.6056145,boutique,productive_light,0.5,
9.3571063,2.6054791,boutique,productive_light,0.5,
9.3184566,2.6518813,boutique,productive_light,0.5,Quincaillerie général
9.3199802,2.6524711,school,institutional_edu,12.0,École franco-arabe
9.3184128,2.6592874,place_of_worship,institutional_religious,4.0,Mosquée
9.3193232,2.6245512,place_of_worship,institutional_religious,4.0,Mosquée
9.3868724,2.6143074,place_of_worship,institutional_religious,4.0,Mosquée
9.3750932,2.6137994,hairdresser,productive_light,0.5,Suprême coiffure
9.3766382,2.6083026,school,institutional_edu,12.0,École bilingue(nidderian international school
9.3761549,2.6123603,boutique,productive_light,0.5,Boutique Salem
9.3873952,2.6115571,tailor,productive_light,0.8,Atelier de couture
9.3811281,2.6361349,place_of_worship,institutional_religious,4.0,
9.3730899,2.6076625,boutique,productive_light,0.5,Boutique
9.3748789,2.6181738,car_repair,productive_light,0.5,Garages auto
9.3763021,2.6098677,mall,productive_light,0.5,Boutique AZ princesse couture
9.3399984,2.630779,fire_station,institutional_govt,5.0,Sapeur pompier
9.3390003,2.6342136,government,institutional_govt,8.0,Direction départementale des affaires intérieures et sécurité publique
9.3188575,2.6403496,seafood,productive_light,0.5,La joie du foyer
9.3248857,2.6181956,hairdresser,productive_light,0.5,Choco junior coiffure
9.3177033,2.64503,mall,productive_light,0.5,Boutique folakè 2016
9.3874098,2.611565,boutique,productive_light,0.5,Ets IMOUROU MOHAMED
9.3715585,2.6290726,hotel,productive_heavy,5.0,Hôtel Cosma
9.3780365,2.6349545,boutique,productive_light,0.5,Entreprise BF
9.3639518,2.6355962,beauty,productive_light,0.5,Éclat chic
9.3649459,2.635387,place_of_worship,institutional_religious,4.0,Église Merveilleuse maison d'adoration
9.3663624,2.6426875,place_of_worship,institutional_religious,4.0,
9.3683768,2.5945724,boutique,productive_light,0.5,
9.3654411,2.5989665,boutique,productive_light,0.5,
9.3410647,2.6076049,boutique,productive_light,0.5,Nouvelle Vague quincaillerie
9.3891426,2.6221296,wholesale,productive_light,0.5,
9.3394029,2.6310464,townhall,institutional_govt,6.0,Bureau annexe mairie
9.3776743,2.6209424,motorcycle_repair,productive_light,0.5,Garage deeman
9.3187771,2.6383356,school,institutional_edu,12.0,CSP le défi
9.3269977,2.6302432,dry_cleaning,productive_light,0.5,MHD Design pressing
9.3261353,2.6213864,school,institutional_edu,12.0,CSP Maternelle et primaire Dieu le père
9.3228949,2.6254458,boutique,productive_light,0.5,
9.3254783,2.6474133,place_of_worship,institutional_religious,4.0,Mosquée
9.3724862,2.6074892,boutique,productive_light,0.5,Boutique
9.320302,2.6522996,place_of_worship,institutional_religious,4.0,Mosquée
9.3767297,2.6084635,place_of_worship,institutional_religious,4.0,Mosquée centale
9.3258849,2.6215628,restaurant,productive_light,1.5,
9.3908671,2.6092571,mall,productive_light,0.5,Boutique
9.38672,2.6130091,mall,productive_light,0.5,Cimenterie
9.3226883,2.6275595,cafe,productive_light,0.8,Dieu a la solution
9.3224664,2.626982,place_of_worship,institutional_religious,4.0,Église assemblée de l'épouse du Christ
9.3907249,2.6195811,school,institutional_edu,12.0,EPP les archanges
9.3152039,2.6589678,place_of_worship,institutional_religious,4.0,Mosquée
9.3140289,2.665094,place_of_worship,institutional_religious,4.0,Mosquée
9.312972,2.6633455,place_of_worship,institutional_religious,4.0,Mosquée
9.3874139,2.6115647,seafood,productive_light,0.5,La confiance
9.3739464,2.626444,boutique,productive_light,0.5,LUXURE 3.0
9.363923,2.6246391,boutique,productive_light,0.5,CANAL+
9.3609649,2.6251576,department_store,productive_light,0.5,Ets Dawass markets
9.361393,2.6271164,place_of_worship,institutional_religious,4.0,
9.3560389,2.6311532,religion,productive_light,0.5,Procure St Joseph
9.3640462,2.6334557,restaurant,productive_light,1.5,Passeport de l'espérance
9.3645254,2.6333065,school,institutional_edu,12.0,ESM-BENIN
9.3655178,2.6347569,restaurant,productive_light,1.5,Restaurant bar le Labo
9.3655742,2.6359865,car_repair,productive_light,0.5,Garage auto mécanique
9.3665422,2.6411994,dressmaker,productive_light,0.8,Taï's couture
9.3673885,2.6459987,hotel,productive_heavy,5.0,Freedom house hotel
9.3503649,2.6372264,boutique,productive_light,0.5,Boutique d'alimentation générale
9.3677157,2.5947063,seafood,productive_light,0.5,Capt-Plus
9.3655979,2.5979751,tailor,productive_light,0.8,
9.3684387,2.5976225,boutique,productive_light,0.5,
9.3756594,2.6222387,restaurant,productive_light,1.5,
9.3747745,2.6086769,mall,productive_light,0.5,Boutique de quinquelerie
9.338001,2.6317176,pharmacy,institutional_health,3.0,Pharmacies albarika
9.32122,2.6384117,cafe,productive_light,0.8,Café baolé resto
9.3249084,2.6206602,place_of_worship,institutional_religious,4.0,Les racheté de Dieu
9.3808672,2.6171489,place_of_worship,institutional_religious,4.0,Paroisse Salem du
9.3379949,2.646172,government,institutional_govt,8.0,Bâtiment
9.3166393,2.6479218,hairdresser,productive_light,0.5,Coiffeuse don de Dieu
9.3632291,2.6415665,boutique,productive_light,0.5,
9.363836,2.6437627,hairdresser,productive_light,0.5,SAKI HAUTE COIFFURE
9.3894919,2.6220718,skate,productive_light,0.5,
9.3640189,2.6272905,marketplace,productive_heavy,8.0,Marché zongo
9.3452214,2.6113172,government,institutional_govt,8.0,Bénin contrôle
9.3396165,2.6255103,boutique,productive_light,0.5,Vente des mots
9.3959155,2.6233788,skate,productive_light,0.5,
9.3850836,2.6244388,boutique,productive_light,0.5,
9.3854697,2.6261299,boutique,productive_light,0.5,Élégance chic
9.3605238,2.6352836,boutique,productive_light,0.5,
9.3651255,2.6032501,place_of_worship,institutional_religious,4.0,Mosquée
9.3741296,2.6182789,boutique,productive_light,0.5,La glorieuse de Chabi et fils
9.3727585,2.6187003,place_of_worship,institutional_religious,4.0,Mosquée
9.3755307,2.6200121,place_of_worship,institutional_religious,4.0,Mosquée
9.3685143,2.6142371,dressmaker,productive_light,0.8,
9.3194483,2.6587269,place_of_worship,institutional_religious,4.0,Mosquée
9.3740003,2.6080471,place_of_worship,institutional_religious,4.0,Mosquée
9.3737441,2.6083644,water_tower,infrastructure_water,1.0,Château d'eau
9.3637115,2.6013356,place_of_worship,institutional_religious,4.0,Mosquée
9.3141007,2.6557882,cafe,productive_light,0.8,Cafétéria point final
9.3241751,2.6401875,boutique,productive_light,0.5,
9.3205202,2.6367348,place_of_worship,institutional_religious,4.0,Mosquée El hadj BADIMOM
9.3245352,2.6180685,boutique,productive_light,0.5,
9.3173222,2.6511247,place_of_worship,institutional_religious,4.0,Place Eïd de bannikanni
9.3973957,2.6172722,school,institutional_edu,12.0,EPP SWINROU
9.3137604,2.6587102,place_of_worship,institutional_religious,4.0,Mosquée
9.3605082,2.6412899,seafood,productive_light,0.5,
9.382924,2.6417566,boutique,productive_light,0.5,Boutique
9.3769169,2.6264893,boutique,productive_light,0.5,Ets SINAÏ
9.3732085,2.6263026,government,institutional_govt,8.0,FN-CVPC
9.3627695,2.6247791,pumping_station,infrastructure_water,15.0,Station Royal Bénin SA
9.3621383,2.6274579,place_of_worship,institutional_religious,4.0,
9.3781374,2.6360584,computer,productive_light,0.5,Ets Limitrof
9.3750537,2.6401801,school,institutional_edu,12.0,CSP La destinée
9.3640014,2.6348083,boutique,productive_light,0.5,Frigoriste
9.3672126,2.6405955,place_of_worship,institutional_religious,4.0,
9.3739697,2.6391246,place_of_worship,institutional_religious,4.0,Centre Spirituel Sahaja yoga
9.3671839,2.5965741,restaurant,productive_light,1.5,Oba n'la
9.3669322,2.6019466,place_of_worship,institutional_religious,4.0,
9.3673072,2.6026857,boutique,productive_light,0.5,Lauriane bak
9.3572724,2.605609,boutique,productive_light,0.5,
9.3414933,2.6160242,boutique,productive_light,0.5,Smart meuble Bénin
9.3751635,2.6126735,place_of_worship,institutional_religious,4.0,Mosquée
9.3747462,2.6085186,mall,productive_light,0.5,Boutique le vainqueur
9.3735418,2.6235709,dressmaker,productive_light,0.8,Aval's couture
9.3823333,2.6196267,place_of_worship,institutional_religious,4.0,Eglise évangélique
9.3745878,2.6223217,boutique,productive_light,0.5,Saint prix
9.3396307,2.6317878,bank,productive_medium,3.0,Société Générale
9.3249436,2.6405045,boutique,productive_light,0.5,
9.3260313,2.6229661,seafood,productive_light,0.5,Chez Line
9.3226193,2.6255128,sawmill,productive_light,0.8,Sciéri
9.3313466,2.6310085,place_of_worship,institutional_religious,4.0,Mosquée
9.3649973,2.6238296,beverages,productive_light,0.5,Bar maquis
9.3650729,2.6209723,boutique,productive_light,0.5,Boutique de vente de vêtements
9.3202475,2.6525397,mall,productive_light,0.5,Boutique
9.3766774,2.6182383,place_of_worship,institutional_religious,4.0,Mosquée
9.3778076,2.6217999,school,institutional_edu,12.0,École anago talonon
9.3814831,2.6068276,place_of_worship,institutional_religious,4.0,Mosquée
9.3831844,2.6146304,school,institutional_edu,12.0,Lycée des jeunes filles
9.3252189,2.6179969,joiner,productive_light,0.8,
9.3224673,2.6271414,seafood,productive_light,0.5,
9.322658,2.6255326,beauty,productive_light,0.5,NW Cosmétiques
9.3297835,2.6466909,place_of_worship,institutional_religious,4.0,Eglise. EBME
9.392696,2.6208949,clinic,institutional_health,15.0,Clinique espoir
9.3874141,2.6115652,mall,productive_light,0.5,Centre momo et photocopie
9.3798059,2.6461149,handicraft,productive_light,0.8,Soudure
9.3840996,2.6428895,handicraft,productive_light,0.8,Bach Soudure
9.368391,2.6385891,clinic,institutional_health,15.0,Cabinet de soins infirmiers Humanité
9.3639147,2.6385603,hardware,productive_light,0.5,Ets Babizoto Quincaillerie
9.3648787,2.6439926,money_transfer,productive_light,0.5,Cabine de transfert d'argent
9.3623866,2.6001597,boutique,productive_light,0.5,Invest Drink sarl
9.3692566,2.5942599,place_of_worship,institutional_religious,4.0,AHDPS
9.3805089,2.63674,place_of_worship,institutional_religious,4.0,Vie profonde
9.3856908,2.6424174,place_of_worship,institutional_religious,4.0,
9.3387562,2.646395,government,institutional_govt,8.0,
9.3736015,2.632014,place_of_worship,institutional_religious,4.0,
9.3781916,2.6362309,dry_cleaning,productive_light,0.5,Kleaner pressing
9.37943,2.6456138,place_of_worship,institutional_religious,4.0,
9.3694225,2.633362,tool_hire,productive_light,0.5,Ets Kora nass
9.3655636,2.6411779,place_of_worship,institutional_religious,4.0,Mosquée de Maryam et Adam
9.3235897,2.6382458,college,institutional_edu,25.0,Ecole franco arabe
9.3755522,2.6143892,pharmacy,institutional_health,3.0,Pharmacie shadday choukran
9.3226441,2.6354987,school,institutional_edu,12.0,St thomas d'Aquin
9.3252148,2.6220643,cafe,productive_light,0.8,Dieu aide
9.3229872,2.6231251,water_tower,infrastructure_water,1.0,
9.3239514,2.6275142,place_of_worship,institutional_religious,4.0,Mosquée
9.3225718,2.6262018,boutique,productive_light,0.5,
9.3685601,2.6142826,boutique,productive_light,0.5,Boutique
9.3200431,2.6526181,hairdresser,productive_light,0.5,Star Étoiles coiffure
9.3765238,2.6161539,place_of_worship,institutional_religious,4.0,Mosquée
9.3379888,2.6351493,government,institutional_govt,8.0,Agence béninoise pour l'environnement
9.313165,2.6534569,place_of_worship,institutional_religious,4.0,Mosquée
9.351538,2.6385142,hotel,productive_heavy,5.0,MARTHEO
9.3629919,2.6379958,hairdresser,productive_light,0.5,Biliva coiffure
9.3818272,2.6433311,school,institutional_edu,12.0,Le messie
9.3662994,2.62891,mall,productive_light,0.5,Entreprise BF
9.3627362,2.6284629,place_of_worship,institutional_religious,4.0,
9.3641013,2.5973312,dressmaker,productive_light,0.8,
9.3649106,2.6015441,dressmaker,productive_light,0.8,
9.3409579,2.6170352,boutique,productive_light,0.5,Chez Mr ciss
9.3871703,2.6131252,charity,productive_light,0.5,Alpha
9.382597,2.6433835,handicraft,productive_light,0.8,Lavage
9.3802811,2.6458708,handicraft,productive_light,0.8,OBY Coiffure
9.3834643,2.6422674,newsagent,productive_light,0.5,PJUD Benin
9.3650453,2.620197,pharmacy,institutional_health,3.0,UB. PARH. SA
9.3688578,2.6217259,place_of_worship,institutional_religious,4.0,Chapelle international des vainqueurs de Parakou
9.3191071,2.6522426,school,institutional_edu,12.0,École maternelle et primaire St Joseph De Copertino
9.376389,2.6098519,mall,productive_light,0.5,Cimenterie
9.373576,2.6237576,restaurant,productive_light,1.5,La patrona
9.3283973,2.6276509,school,institutional_edu,12.0,école AL-BIRR
9.3203369,2.652237,place_of_worship,institutional_religious,4.0,Mosquée(Al-islaah)
9.3774062,2.6192773,place_of_worship,institutional_religious,4.0,Mosquée
9.321211,2.6368607,school,institutional_edu,12.0,CSP SOUKTIGNINA
9.315876,2.6468367,place_of_worship,institutional_religious,4.0,Église évangélique universelle
9.360562,2.6386553,school,institutional_edu,12.0,FOYER D'ÉTUDIANT(E)S PÈRE GEORGES HOUNYEME
9.3764763,2.6233736,restaurant,productive_light,1.5,
9.3786443,2.60887,place_of_worship,institutional_religious,4.0,Eglise
9.3895032,2.6132734,place_of_worship,institutional_religious,4.0,Mosquée
9.3626639,2.6005876,hairdresser,productive_light,0.5,Atelier de coiffure
9.3188367,2.6402296,hairdresser,productive_light,0.5,Olivano l'homme cool
9.3245053,2.618415,place_of_worship,institutional_religious,4.0,Mosquée
9.3272174,2.624143,hairdresser,productive_light,0.5,
9.3247044,2.6253135,school,institutional_edu,12.0,Sainte Thérèse de l'enfant Jésus
9.3218322,2.6444474,place_of_worship,institutional_religious,4.0,Mosquée
9.3160634,2.651633,mall,productive_light,0.5,Salon de coiffure
9.3157685,2.6524959,mall,productive_light,0.5,Boutique
9.3146223,2.6563078,tailor,productive_light,0.8,Couture
9.3512113,2.6432112,clinic,institutional_health,15.0,SAINT GÉRARD MAEILLA
9.3610675,2.6414042,boutique,productive_light,0.5,
9.362724,2.6362512,clothes,productive_light,0.5,Maison de la mode
9.3748226,2.6126709,water_tower,infrastructure_water,1.0,Château d'eau
9.3740267,2.6076639,water_tower,infrastructure_water,1.0,Château d'eau
9.3668162,2.6031551,boutique,productive_light,0.5,Meunier
9.3753193,2.6218283,wholesale,productive_light,0.5,Cessika
9.318385,2.6557138,place_of_worship,institutional_religious,4.0,Mosquée
9.3735512,2.6233131,boutique,productive_light,0.5,
9.3735674,2.6238302,hairdresser,productive_light,0.5,Patience coiffure
9.3257366,2.6583655,place_of_worship,institutional_religious,4.0,Mosquée
9.3277896,2.6395854,place_of_worship,institutional_religious,4.0,
9.3827862,2.6457026,handicraft,productive_light,0.8,Mécanique
9.378033,2.635001,hardware,productive_light,0.5,Province divine chez RO Annexe
9.3782105,2.6359114,hardware,productive_light,0.5,Ets Le Champion
9.3782256,2.6361977,hairdresser,productive_light,0.5,Adonaï Coiffure
9.3766333,2.6423772,place_of_worship,institutional_religious,4.0,
9.375217,2.6332253,government,institutional_govt,8.0,ANM
9.3641212,2.6333321,estate_agent,productive_light,0.5,Azur service et immobilier
9.3720676,2.6352403,mall,productive_light,0.5,Ste Famaz lait SA
9.3680837,2.5951747,restaurant,productive_light,1.5,Le jardin d'amour
9.3680411,2.6002427,boutique,productive_light,0.5,
9.3873964,2.6115529,place_of_worship,institutional_religious,4.0,Mosquée
9.3874058,2.6115605,mall,productive_light,0.5,Boutique
